"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"CD8 T cells","CD8 T cells","CD99","CD81",0.0064991601273046,880.8,0.0648379397773081,1481,0.791419390723645,246,0.90370694038047,457,0.946817581331137,376,0,1844
"CD8 T cells","Monocytes","HLA-B","LILRB2",0.0064991601273046,823.2,0.0648369952157866,1482,0.655924261579175,372,1.13763323987212,248,0.956431026777103,170,0,1844
"B cells","CD4 T cells","HLA-B","CD3D",0.0064991601273046,1233.4,0.0647451343156237,1487,0.364791480770333,1163,0.394351639707685,1571,0.959755759760939,102,0,1844
"DCs","CD4 T cells","VCAN","ITGB1",0.0064991601273046,1375.4,0.0645083991829057,1495,0.323387631089482,1354,0.419034275534338,1496,0.934395421821276,688,0,1844
"CD4 T cells","DCs","HLA-B","LILRB2",0.0064991601273046,1123.2,0.064411303473456,1500,0.457955900026853,777,0.468308177766871,1322,0.956293573240804,173,0,1844
"NK cells","Monocytes","HLA-C","LILRA1",0.0064991601273046,1168.6,0.0644099884698253,1501,0.415817032119105,934,0.717922904287327,715,0.928517117368176,849,0,1844
"Monocytes","NK cells","VCAN","ITGB1",0.0064991601273046,1071,0.0643289867197292,1503,0.371750730873396,1133,1.23912229439523,185,0.934310005953785,690,0,1844
"B cells","CD8 T cells","HLA-E","KLRC3_KLRD1",0.0064991601273046,1376.2,0.064320510442046,1504,0.351489313753072,1222,0.467695448148155,1324,0.923684250540261,987,0,1844
"NK cells","Monocytes","HLA-C","LILRB2",0.0064991601273046,914.2,0.0642504274469739,1509,0.504174733465028,644,1.07632095850493,306,0.952410199732491,268,0,1844
"CD8 T cells","DCs","GZMB","IGF2R",0.0064991601273046,1345.6,0.0642177548959801,1510,0.479557729945225,702,0.653955844837013,830,0.898652494863105,1842,0,1844
"NK cells","Monocytes","SELPLG","ITGAM",0.0064991601273046,1441,0.0641854672586161,1511,0.318533857130334,1392,0.640470813557838,859,0.90506336096064,1599,0,1844
"DCs","CD8 T cells","LYZ","ITGAL",0.0064991601273046,1386.2,0.0641825790309672,1513,0.35447419569295,1207,0.389363434778662,1600,0.931531171883392,767,0,1844
"Monocytes","CD8 T cells","LGALS9","PTPRC",0.0064991601273046,1014.4,0.0641795780840787,1514,0.544555508327583,546,0.915894621134786,443,0.933236788225209,725,0,1844
"Monocytes","NK cells","B2M","CD247",0.0064991601273046,1179.4,0.0640564294567793,1518,0.448655169117817,806,0.378207529350825,1642,0.960582137285924,87,0,1844
"DCs","CD4 T cells","HLA-DPA1","CD4",0.0064991601273046,1205,0.0638963345250541,1524,0.514583152572937,615,0.908614143113833,449,0.905176215660637,1593,0,1844
"CD4 T cells","Monocytes","B2M","LILRB2",0.0064991601273046,840.2,0.0636975835922417,1534,0.607254650837311,429,1.10150772429869,285,0.959539367114115,109,0,1844
"CD8 T cells","Monocytes","SELPLG","ITGAM",0.0064991601273046,1474.6,0.0635269135849783,1547,0.311057358976818,1434,0.606190795832922,930,0.90461936197753,1618,0,1844
"NK cells","Monocytes","HLA-B","LILRA1",0.0064991601273046,1093.4,0.0633666665838527,1551,0.482944926436463,695,0.740101827435809,669,0.933634486047558,708,0,1844
"CD8 T cells","DCs","RPS19","C5AR1",0.0064991601273046,1230.4,0.0633113301621011,1553,0.487301604505909,684,0.407416647575118,1534,0.939555508522877,537,0,1844
"NK cells","Monocytes","HLA-B","LILRB2",0.0064991601273046,873.4,0.0632096901524792,1555,0.571302627782386,491,1.09849988165342,288,0.955898335266399,189,0,1844
"Monocytes","NK cells","CD14","ITGB1",0.0064991601273046,1161.8,0.063121794272551,1562,0.352181531556482,1220,1.10619182000011,282,0.926684410475386,901,0,1844
"B cells","B cells","APP","CD74",0.0064991601273046,998,0.0628658044117482,1570,0.622859873728314,409,1.29368496620823,153,0.922613938268622,1014,0,1844
"CD4 T cells","Monocytes","CD99","PILRA",0.0064991601273046,1289.4,0.062849921385971,1571,0.318870007280484,1386,0.749253875002701,655,0.92349921281161,991,0,1844
"Monocytes","DCs","LGALS9","CD44",0.0064991601273046,1470.8,0.0627256621827128,1578,0.277607981010382,1664,0.6182343210724,901,0.91141250506018,1367,0,1844
"DCs","NK cells","CD14","ITGB2",0.0064991601273046,1334.6,0.0627049172108455,1579,0.343949538332652,1262,0.361936845058684,1710,0.952066995655966,278,0,1844
"B cells","CD4 T cells","HLA-DRB1","CD4",0.0064991601273046,1267.6,0.0624844737816469,1589,0.446159446923903,815,0.791712718390048,598,0.907922768157099,1492,0,1844
"DCs","Monocytes","CD14","ITGB2",0.0064991601273046,1200,0.0623313323036413,1595,0.335238705854334,1306,0.58683218169857,971,0.95193046080844,284,0,1844
"NK cells","CD8 T cells","CD99","CD81",0.0064991601273046,931,0.062303622716013,1596,0.748745711929564,292,0.835338294746279,532,0.945804751052863,391,0,1844
"NK cells","Monocytes","B2M","LILRB2",0.0064991601273046,886.4,0.06220075146264,1598,0.534417692219093,574,1.09286252052875,294,0.95907523319119,122,0,1844
"CD4 T cells","Monocytes","HLA-A","LILRA1",0.0064991601273046,1315.8,0.0620935410186417,1601,0.341625255337783,1275,0.611652900043811,917,0.925334158961398,942,0,1844
"CD4 T cells","Monocytes","HSP90B1","LRP1",0.0064991601273046,1317.6,0.0620636160483957,1604,0.342596367279033,1270,0.902427395763427,458,0.910320776501819,1412,0,1844
"DCs","CD4 T cells","LGALS9","PTPRC",0.0064991601273046,1314.2,0.0620597419635579,1605,0.411870047168471,950,0.440609877736163,1421,0.932182793113713,751,0,1844
"CD4 T cells","Monocytes","HLA-A","LILRB2",0.0064991601273046,1007,0.0619397184648302,1613,0.429982956683706,870,0.970050954261418,395,0.950234119950401,313,0,1844
"CD4 T cells","DCs","CALR","LRP1",0.0064991601273046,1541.2,0.0618158373635411,1623,0.332183189519417,1320,0.37204493817882,1663,0.914121972124357,1256,0,1844
"CD4 T cells","DCs","RPS19","C5AR1",0.0064991601273046,1225,0.0617952677524632,1624,0.418067497886111,918,0.510445002306146,1185,0.938863595402911,554,0,1844
"Monocytes","NK cells","TIMP2","ITGB1",0.0064991601273046,1486,0.0617594009442792,1626,0.288462159621395,1592,0.746032254636604,659,0.901821146169304,1709,0,1844
"DCs","DCs","LYZ","ITGAL",0.0064991601273046,1482.4,0.0616282353957184,1633,0.337322917822646,1293,0.331692648948177,1842,0.93022464428394,800,0,1844
"DCs","NK cells","TIMP1","CD63",0.0064991601273046,1178.2,0.0615211564510642,1639,0.420956773276077,907,0.609743666370861,922,0.93824337750741,579,0,1844
"DCs","CD4 T cells","HLA-DPB1","CD4",0.0064991601273046,1293.6,0.0614460966015542,1649,0.483517064695538,692,0.85764400087889,507,0.900390955416132,1776,0,1844
"CD4 T cells","Monocytes","HLA-C","LILRA1",0.0064991601273046,1391.6,0.0613625552749986,1654,0.303589154979664,1479,0.550913188231344,1084,0.926891802410734,897,0,1844
"CD4 T cells","Monocytes","HLA-C","LILRB2",0.0064991601273046,1058.2,0.0612105435712698,1661,0.391946856325587,1042,0.909311242448951,448,0.951299650918261,296,0,1844
"B cells","CD4 T cells","HLA-DPA1","CD4",0.0064991601273046,1280.8,0.0611247329891684,1666,0.475729605845321,717,0.858827801291356,505,0.903255909448143,1672,0,1844
"CD4 T cells","Monocytes","HLA-F","LILRB2",0.0064991601273046,1378.4,0.0611080812403152,1667,0.307146353030441,1459,0.865656913756444,495,0.909811106243838,1427,0,1844
"CD8 T cells","DCs","HLA-A","LILRB1",0.0064991601273046,1060.2,0.0610994492063999,1670,0.580190595512513,474,0.630029043901963,879,0.944105133077449,434,0,1844
"Monocytes","NK cells","GRN","TNFRSF1A",0.0064991601273046,1368.4,0.0609783466135369,1677,0.30265844996222,1491,0.986826079286233,383,0.909139139179891,1447,0,1844
"Monocytes","B cells","S100A8","CD36",0.0064991601273046,1127.2,0.0607226996901487,1689,0.291700152534311,1567,1.44317875942865,95,0.943822942598979,441,0,1844
"DCs","Monocytes","TIMP1","CD63",0.0064991601273046,1147.6,0.0605305286460176,1698,0.40866820595798,967,0.761555184509828,635,0.937771400884031,594,0,1844
"B cells","CD4 T cells","HLA-DPB1","CD4",0.0064991601273046,1317.4,0.0605225310683555,1699,0.471035937946982,730,0.850277512768308,520,0.899709755750125,1794,0,1844
"CD8 T cells","DCs","HLA-C","LILRB1",0.0064991601273046,1078,0.0604836202839058,1703,0.570694605883779,494,0.597631188455022,949,0.945338583316987,400,0,1844
"CD8 T cells","DCs","B2M","LILRB1",0.0064991601273046,961.4,0.0603815982167665,1709,0.724852231020951,316,0.72695225132386,700,0.953629348957508,238,0,1844
"CD8 T cells","Monocytes","HLA-A","APLP2",0.0064991601273046,870.4,0.0603087643167976,1712,0.625912342027157,403,1.13651249523743,249,0.95770454432641,144,0,1844
"CD4 T cells","Monocytes","HLA-B","LILRA1",0.0064991601273046,1356.4,0.0602401577419057,1718,0.32076582441644,1367,0.546750525712811,1097,0.932049605197479,756,0,1844
"Monocytes","DCs","HLA-DRA","CD4",0.0064991601273046,1478.2,0.0602229458017921,1719,0.350227049439451,1227,0.589796954125129,963,0.904046772776193,1638,0,1844
"CD4 T cells","Monocytes","HLA-B","LILRB2",0.0064991601273046,1040.8,0.0600909265214945,1724,0.409123525762363,965,0.905148579930418,455,0.954819410030282,216,0,1844
"DCs","DCs","TIMP1","CD63",0.0064991601273046,1248.4,0.0600464909176592,1728,0.402663801297498,993,0.553322155902053,1078,0.937536725619621,599,0,1844
"CD8 T cells","CD4 T cells","CD48","CD2",0.0064991601273046,1450.6,0.0600419114663867,1729,0.410339855295279,962,0.401159591907988,1549,0.916980832358923,1169,0,1844
"NK cells","DCs","HLA-A","LILRB1",0.0064991601273046,1099,0.0599865757586448,1731,0.540782247456245,560,0.612708386451276,913,0.943618132444427,447,0,1844
"CD8 T cells","Monocytes","HLA-F","LILRB1",0.0064991601273046,1481.4,0.0599588778061068,1734,0.346695155899498,1249,0.694544889182348,755,0.898990120200754,1825,0,1844
"Monocytes","B cells","S100A9","CD36",0.0064991601273046,1142.6,0.059557896786302,1759,0.293899912617608,1549,1.36998556059397,113,0.943608858215703,448,0,1844
"B cells","DCs","APP","CD74",0.0064991601273046,1147,0.0595102791886814,1762,0.535700443461634,573,0.864389742342788,499,0.920632907105923,1057,0,1844
"B cells","CD8 T cells","CD48","CD2",0.0064991601273046,1319.6,0.0593833160036861,1770,0.449564255864408,802,0.580397319364658,997,0.916560043316785,1185,0,1844
"NK cells","Monocytes","HLA-A","APLP2",0.0064991601273046,901.4,0.0592102925081834,1778,0.586503993970889,461,1.11919183778674,270,0.957330677435994,154,0,1844
"Monocytes","CD4 T cells","VCAN","ITGA4",0.0064991601273046,1195.8,0.0591198103196802,1783,0.338676578836712,1288,1.23605336518902,187,0.927421203830988,877,0,1844
"CD8 T cells","DCs","HLA-B","LILRB1",0.0064991601273046,1053.8,0.0587272607183907,1797,0.629200931438767,396,0.618031821127738,902,0.949000467284719,330,0,1844
"Monocytes","DCs","VCAN","SELL",0.0064991601273046,1276.6,0.0585332105677937,1807,0.299556929911906,1512,1.0316223972232,346,0.927503881392836,874,0,1844
"Monocytes","B cells","S100A8","TLR4",0.0064991601273046,1327.6,0.0585132891627621,1808,0.296998432777593,1530,1.48381074897452,82,0.911183607571257,1374,0,1844
"NK cells","DCs","HLA-C","LILRB1",0.0064991601273046,1174.2,0.0581959665371378,1822,0.47745140332462,710,0.556719539760551,1067,0.944333811523902,428,0,1844
"Monocytes","CD4 T cells","CD14","ITGA4",0.0064991601273046,1288,0.058010372846221,1831,0.319107379519798,1381,1.1031228907939,284,0.919065197411344,1100,0,1844
"NK cells","CD4 T cells","CD48","CD2",0.0064991601273046,1506.8,0.0579319356174838,1837,0.386347565562614,1067,0.394344895555293,1572,0.91560895159104,1214,0,1844
"CD8 T cells","NK cells","HSPA8","ADRB2",0.00656995641015334,1185.8,0.076787178805065,1030,0.631391515035242,394,0.66349440673628,813,0.898492058182198,1848,0,1844
"CD8 T cells","NK cells","HLA-A","KIR2DL3",0.00658775151459386,982.2,0.144532079221593,228,0.839760660139287,207,0.675697506051384,783,0.898490374353657,1849,0,1844
"B cells","CD8 T cells","APP","RPSA",0.00662345740117498,1406.8,0.057701592181467,1851,0.49569832244662,660,0.501125508885029,1212,0.908455297007282,1467,0,1844
"CD4 T cells","DCs","B2M","LILRB1",0.00665931794210983,1085.6,0.0576952183904144,1853,0.580531320696903,473,0.581906305554303,991,0.952612660627711,267,0,1844
"Monocytes","CD8 T cells","HLA-B","CD3G",0.00667730636474642,1184.4,0.075127565236859,1078,0.405049497166145,983,0.329206058144395,1854,0.956673206586429,163,0,1844
"Monocytes","CD4 T cells","CD48","CD2",0.00669533363925079,1502.8,0.0576115563483626,1855,0.382704570192265,1085,0.415227335400699,1510,0.915394451769219,1220,0,1844
"B cells","CD4 T cells","APP","RPSA",0.00673150499553471,1320.2,0.0576031172738167,1857,0.493360438352067,668,0.690846693442917,760,0.908384246542743,1472,0,1844
"DCs","CD8 T cells","HLA-DPB1","LAG3",0.00689621592032318,922,0.12554854752242,370,0.76573225477556,277,1.1340836060885,253,0.898054509298578,1866,0,1844
"B cells","CD8 T cells","MYL9","CD69",0.00690820352502511,1253.2,0.138085712650553,273,0.656626422702426,370,1.00832761164389,363,0.847144340359768,3416,0,1844
"DCs","CD8 T cells","VCAN","ITGB1",0.00693325244046479,1564.2,0.0602982499122655,1715,0.279730287170692,1648,0.32772944375622,1868,0.932296186439459,746,0,1844
"Monocytes","B cells","S100A9","TLR4",0.00702654028618986,1343.8,0.057390867902209,1873,0.29919819286089,1514,1.41061755013985,99,0.910856886407632,1389,0,1844
"Monocytes","Monocytes","RETN","CAP1",0.00706413538644166,1205.8,0.0753325928372162,1072,0.24644779955435,1875,1.15944783554669,227,0.922699685311724,1011,0,1844
"DCs","CD8 T cells","LGALS9","CD47",0.00710189123511014,1280.4,0.0781916800157431,977,0.505219380441012,638,0.557449358272746,1066,0.897704898178939,1877,0,1844
"NK cells","NK cells","HLA-A","KIR2DL3",0.00713980834713893,1006.4,0.141899552817448,248,0.80035231208302,240,0.658376848600697,821,0.897649027427416,1879,0,1844
"NK cells","DCs","HLA-B","LILRB1",0.00715882753813368,1122.8,0.0572533002363673,1880,0.544579297641978,545,0.578898462909034,1000,0.948381829892,345,0,1844
"B cells","Monocytes","HSP90B1","LRP1",0.00725453242930856,1369.6,0.0571521120002244,1885,0.298358529516005,1521,1.6110923359553,61,0.906898152860993,1537,0,1844
"B cells","CD8 T cells","HLA-DPB1","LAG3",0.00727379564848728,932.6,0.123661490123367,382,0.753251128027004,287,1.12671711797792,264,0.897359152764994,1886,0,1844
"CD4 T cells","Monocytes","HMGB1","TLR2",0.00731244484754698,1574.8,0.0648263030326251,1483,0.272116816373134,1702,0.592607525130133,957,0.897269933252871,1888,0,1844
"CD4 T cells","NK cells","GNAS","PTGDR",0.00739023611342581,1181.2,0.0945894634716013,666,0.573816815038713,487,0.573397370032254,1017,0.897191655516722,1892,0,1844
"CD4 T cells","DCs","HSP90B1","LRP1",0.00742937922556128,1735,0.0575758577000712,1859,0.292842803887356,1559,0.322899505853318,1894,0.90720954101797,1519,0,1844
"CD8 T cells","DCs","HSP90B1","ASGR1",0.00744901288063571,1611.6,0.0674798096513238,1353,0.34053269216286,1280,0.366032035702095,1686,0.897130877807245,1895,0,1844
"Monocytes","CD8 T cells","LGALS3","LAG3",0.00746687825652029,930.4,0.160407374779091,155,0.651235064318988,380,1.18303761260521,212,0.892349110404817,2061,0,1844
"NK cells","CD8 T cells","GZMA","F2R",0.00746687825652029,1065,0.125698776814752,367,0.762608097929768,280,0.988500578872549,380,0.880744358168135,2454,0,1844
"NK cells","Monocytes","HMGB1","TLR2",0.00748840471701654,1624.8,0.0645959895333249,1494,0.268630916591176,1725,0.516857611640608,1164,0.897105784165288,1897,0,1844
"CD4 T cells","NK cells","HSPA8","ADRB2",0.00756768833709921,1200.4,0.0744164315287711,1100,0.598853315626519,444,0.719317326745599,713,0.897052973929434,1901,0,1844
"NK cells","Monocytes","HLA-F","LILRB1",0.00758761378245354,1560.8,0.0574544159592234,1870,0.316750925481937,1400,0.672099843853622,788,0.897036331155162,1902,0,1844
"B cells","NK cells","CD22","PTPRC",0.00760605799620026,968.6,0.184154625681174,87,1.93844338909001,10,0.708028468711486,733,0.889363591451585,2169,0,1844
"NK cells","Monocytes","CCL5","CCR1",0.00770804968805205,1067.2,0.102713103174587,563,0.536667511400495,571,0.907972367203905,450,0.896898212080217,1908,0,1844
"B cells","Monocytes","RPS19","C5AR1",0.00776883842217042,1313.6,0.0637337349880792,1532,0.241322934219778,1911,0.69570608936207,752,0.9397440544708,529,0,1844
"Monocytes","B cells","S100A8","CD68",0.00776883842217042,1209.6,0.0568565568801752,1911,0.290940932910499,1574,1.45596597907076,90,0.93649643093334,629,0,1844
"CD4 T cells","NK cells","HLA-C","KIR2DL3",0.00780957686672628,1185.6,0.131150531696883,328,0.624793590811954,407,0.435378285853989,1436,0.896661619945866,1913,0,1844
"DCs","NK cells","GNAS","PTGDR",0.00783001007602861,1258.8,0.0935101775782364,681,0.561931115281231,518,0.462932781727954,1337,0.896661190675231,1914,0,1844
"B cells","DCs","HLA-DQB1","CD4",0.00787100480351709,1009.6,0.100838973697628,582,0.684520286935546,340,1.00487463836279,366,0.896638101852301,1916,0,1844
"DCs","CD8 T cells","LGALS3","LAG3",0.00789156645584733,946.6,0.175657832237848,104,0.724215011941625,317,0.825113020822168,551,0.89663427171002,1917,0,1844
"CD8 T cells","NK cells","GNAS","PTGDR",0.00797424322402693,1273.6,0.0930632889004754,685,0.557009727276873,525,0.449719003367543,1393,0.896439036366975,1921,0,1844
"Monocytes","B cells","S100A12","CD36",0.00797424322402693,1230.6,0.0685989324503306,1317,0.239496004466622,1921,1.33003071228514,132,0.925352533812187,939,0,1844
"CD8 T cells","CD8 T cells","HSPA8","ADRB2",0.00801584064661331,1236.6,0.0731190276530376,1145,0.611044367148565,424,0.646026849025176,847,0.896238010453644,1923,0,1844
"Monocytes","B cells","APP","CD74",0.00801584064661331,1090.8,0.0566579069401793,1923,0.58637200873974,462,1.35712110262943,119,0.918819810700362,1106,0,1844
"DCs","CD4 T cells","HLA-A","CD3D",0.00812059406846913,1280.6,0.0641843333751776,1512,0.421765878304329,902,0.316489098543849,1928,0.954814247441728,217,0,1844
"B cells","CD4 T cells","MYL9","CD69",0.00823571388958592,1273,0.132086572424801,320,0.633645656551247,393,1.05683200839718,320,0.844246317863766,3488,0,1844
"B cells","CD8 T cells","ADAM28","ITGA4",0.00831193156279362,1296.8,0.182231109852904,91,1.15627481578519,64,0.668808082071866,799,0.836658168133146,3686,0,1844
"DCs","Monocytes","PSAP","SORT1",0.00833338635716845,1143.6,0.0998614418805574,589,0.483468662539898,693,0.749792812263346,654,0.895792763174533,1938,0,1844
"DCs","Monocytes","HLA-DRB1","CD4",0.00835490852120817,1354.8,0.0564752133098179,1939,0.440061549089453,830,0.859896873985248,503,0.903608091939266,1658,0,1844
"NK cells","NK cells","SPON2","ITGAM",0.00842009643264915,934.2,0.122876904358833,396,0.84593851712396,202,1.30523113364767,146,0.891590162911744,2083,0,1844
"CD4 T cells","Monocytes","HSP90B1","ASGR1",0.00846318738305392,1471.2,0.0654175920762909,1452,0.307091980550809,1460,0.748334390597343,656,0.895689858739623,1944,0,1844
"DCs","DCs","ANXA2","TLR2",0.00848497724634099,1637.4,0.0723213782844568,1168,0.297320257972301,1528,0.31279622941324,1945,0.902020697534947,1702,0,1844
"NK cells","DCs","HSP90B1","ASGR1",0.00848497724634099,1678,0.0653973557024376,1453,0.319422255157144,1379,0.346965698917778,1769,0.895675404804549,1945,0,1844
"NK cells","DCs","B2M","LILRB1",0.00855061626217778,1144.6,0.0563394360868974,1948,0.507694362078685,635,0.573261101784368,1019,0.952073037499412,277,0,1844
"NK cells","Monocytes","RPS19","C5AR1",0.00859460082086079,1425.6,0.0636222655340512,1542,0.236797571440992,1950,0.485552041140709,1260,0.939694473705581,532,0,1844
"B cells","DCs","HLA-DQA1","CD4",0.00860712304506939,986.4,0.12284436937887,399,0.862310129156754,192,1.15470539174552,231,0.886785937523904,2266,0,1844
